is_covid,received,article_date,acceptance_delay,is_psych,is_mega,issn_linking,h_index,open_access,publication_delay,sjr_2024,sjr_2023,sjr_2022,sjr_2021,sjr_2020,sjr_2019,sjr_2018,sjr_2017,sjr_2016,sjr_2015,publication_types,title,journal,sjr,rank,discipline,asjc,npi_discipline,npi_field,npi_level_24,npi_level_23,npi_level_22,npi_level_21,npi_level_20,npi_level_19,npi_level_18,npi_level_17,npi_level_16,npi_level_15,is_series,established,country,keywords,apc,apc_amount
FALSE,2015-01-27,2015-03-31,34,FALSE,FALSE,00225142,187,FALSE,29,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Authentication of commercial candy ingredients using DNA PCR-cloning methodology.,Journal of the science of food and agriculture,0.7979999999999999,6802,health_sciences,2916,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1950,England,"DNA tests, candy products, consumer choice, labels, traceability, vegetarian labeling",NA,NA
FALSE,2015-01-26,2015-03-12,33,FALSE,FALSE,09374477,94,FALSE,12,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,"Journal Article, Research Support, Non-U.S. Gov't",The positional relationship between facial nerve and round window niche in patients with congenital aural atresia and stenosis.,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"Congenital aural atresia, Congenital aural stenosis, Facial nerve, Round window",NA,NA
FALSE,2015-01-03,2015-03-11,27,FALSE,FALSE,10107940,158,FALSE,40,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Case Reports, Journal Article",An adolescent in acute respiratory distress with giant pulmonary arterio-venous malformation.,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,1.033,4570,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,1,1,1,1,1,1,1,1,1,FALSE,1987,Germany,"Arteriovenous malformation, Cyanosis, Lobectomy",NA,NA
FALSE,2015-01-10,2015-04-28,50,FALSE,FALSE,17526981,49,TRUE,58,Q2,Q2,Q3,Q2,Q2,Q3,Q3,Q2,Q3,Q2,"Case Reports, Journal Article",Myeloid sarcoma: an unusual presentation for acute tracheal stenosis.,The clinical respiratory journal,0.615,9429,health_sciences,2716,Health Sciences,Cardiovascular and Respiratory Systems,1,1,1,1,1,1,1,1,1,1,FALSE,2007,England,"airway obstruction, AML, chloroma, ganulocytic sarcoma, myeloid sarcoma, tracheal stenosis",Yes,2100 USD; 1630 GBP; 1790 EUR
FALSE,2015-01-05,2015-03-13,56,FALSE,FALSE,14366207,125,FALSE,11,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Meta-Analysis, Review, Systematic Review",Effects of inorganic nitrate and beetroot supplementation on endothelial function: a systematic review and meta-analysis.,European journal of nutrition,1.346,2906,health_sciences,2916,Health Sciences,Nutrition,1,1,1,1,1,1,1,1,1,1,FALSE,1999,Germany,"Beetroot, Cardiovascular risk, Endothelial function, Flow-mediated dilation, Inorganic nitrate, Meta-analysis",NA,NA
FALSE,2015-01-19,2015-03-13,34,FALSE,FALSE,08937648,147,FALSE,19,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Minocycline Rescues from Zinc-Induced Nigrostriatal Dopaminergic Neurodegeneration: Biochemical and Molecular Interventions.,Molecular neurobiology,1.397,2712,life_sciences,2804,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1987,United States,"Dopaminergic neurodegeneration, Microglia, Minocycline, Oxidative stress, Parkinson’s disease, Zinc",NA,NA
FALSE,2015-01-18,2015-02-25,16,FALSE,FALSE,09409602,67,FALSE,22,Q2,Q2,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",Holes in teeth - Dental caries in Neolithic and Early Bronze Age populations in Central Germany.,Annals of anatomy = Anatomischer Anzeiger : official organ of the Anatomische Gesellschaft,0.5710000000000001,10178,life_sciences,1309,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1992,Germany,"Caries, Central Germany, Dental health, Diet, Early Bronze Age, Neolithic",NA,NA
FALSE,2015-01-06,2015-03-12,28,FALSE,FALSE,00175749,364,FALSE,37,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","A mechanistic multicentre, parallel group, randomised placebo-controlled trial of mesalazine for the treatment of IBS with diarrhoea (IBS-D).",Gut,8.874,103,health_sciences,2715,Health Sciences,Gastroenterology and Hepatology,2,2,2,2,2,2,2,2,2,2,FALSE,1960,England,"5-AMINOSALICYLIC ACID (5-ASA), DIARRHOEA, IRRITABLE BOWEL SYNDROME",NA,NA
FALSE,2015-01-03,2015-04-09,67,FALSE,FALSE,00225142,187,FALSE,29,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Cell wall metabolism of peaches and nectarines treated with UV-B radiation: a biochemical and molecular approach.,Journal of the science of food and agriculture,0.7979999999999999,6802,health_sciences,2916,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1950,England,"Endo-PG, UV-B treatment, expansins, flesh softening, peach, post-harvest",NA,NA
FALSE,2015-01-05,2015-03-10,58,FALSE,FALSE,01650270,180,FALSE,6,Q3,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't, Review",Animal models of temporal lobe epilepsy following systemic chemoconvulsant administration.,Journal of neuroscience methods,0.726,7738,life_sciences,2800,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1979,Netherlands,"Animal models, Kainic acid, Pilocarpine, Temporal lobe epilepsy",NA,NA
FALSE,2015-01-03,2015-03-13,52,FALSE,FALSE,09564624,80,FALSE,17,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,"Case Reports, Journal Article",An unusual perineal plaque.,International journal of STD & AIDS,0.583,9960,health_sciences,2725,Health Sciences,Infectious Diseases,1,1,1,1,1,1,1,1,1,1,FALSE,1990,England,"Tuberculosis, ano-perineal, cutaneous tuberculosis, extrapulmonary, perineal",NA,NA
FALSE,2015-01-21,2015-03-13,26,FALSE,FALSE,17598478,90,FALSE,25,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Multicenter Study",Endovascular treatment of intracranial aneurysms using the Pipeline Flex embolization device: a case series of 30 consecutive patients.,Journal of neurointerventional surgery,1.6340000000000001,2067,health_sciences,2728,Health Sciences,Neurology,1,1,1,1,1,1,NA,NA,NA,NA,FALSE,2009,England,"Aneurysm, Flow Diverter",NA,NA
FALSE,2015-01-25,2015-03-14,27,FALSE,FALSE,00211265,46,FALSE,21,Q2,Q2,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Q3,Journal Article,Implementation of a surgical handover tool in a busy tertiary referral centre: a complete audit cycle.,Irish journal of medical science,0.543,10718,health_sciences,2700,Health Sciences,General Medicine,1,1,1,1,1,1,1,1,1,1,FALSE,1922,Ireland,"Handover tool, Surgical signout",NA,NA
FALSE,2015-02-07,2015-04-01,32,FALSE,FALSE,01432885,157,FALSE,21,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article","Can size 20, .04 taper rotary files reproducibly create a glide path for the self-adjusting file? An ex vivo study in MB canals of mandibular molars.",International endodontic journal,2.3349999999999995,1073,health_sciences,3500,Health Sciences,Dentistry,2,2,2,2,2,2,1,1,1,1,FALSE,1980,England,"glide path, microcracks, profile, rotary files, self-adjusting file",NA,NA
FALSE,2015-01-14,2015-03-14,41,FALSE,FALSE,18632653,119,FALSE,18,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Simplified CLARITY for visualizing immunofluorescence labeling in the developing rat brain.,Brain structure & function,1.2449999999999999,3332,health_sciences,2722,Health Sciences,Biomedicine,1,1,1,1,2,2,2,2,2,2,FALSE,2007,Germany,"CLARITY, Immunofluorescence, Neonatal",NA,NA
FALSE,2015-01-29,2015-03-13,38,FALSE,FALSE,09374477,94,FALSE,5,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,Journal Article,Radiation therapy for nasal vestibule squamous cell carcinoma: a 40-year experience.,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"Head and neck cancer, Nasal vestibule, Neck dissection, Outcomes, Radiotherapy",NA,NA
FALSE,2015-01-10,2015-03-31,62,FALSE,FALSE,00225142,187,FALSE,18,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Trypsin from unicorn leatherjacket (Aluterus monoceros) pyloric caeca: purification and its use for preparation of fish protein hydrolysate with antioxidative activity.,Journal of the science of food and agriculture,0.7979999999999999,6802,health_sciences,2916,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1950,England,"Indian mackerel, antioxidative activity, protein hydrolysate, purification, trypsin, unicorn leatherjacket",NA,NA
FALSE,2015-02-03,2015-03-17,28,FALSE,FALSE,13406868,67,FALSE,14,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Q2,"Clinical Trial, Journal Article",Local recurrence following treatment for breast cancer with an endoscopic nipple-sparing mastectomy.,"Breast cancer (Tokyo, Japan)",0.9540000000000001,5226,health_sciences,2736,Health Sciences,Oncology,1,1,1,1,1,1,1,1,1,NA,FALSE,1994,Japan,"Breast cancer recurrence, Endoscopic surgery, Local recurrence, Nipple involvement, Nipple-sparing mastectomy",NA,NA
FALSE,2015-01-14,2015-03-17,51,FALSE,FALSE,14366207,125,FALSE,11,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't",Increased inflammatory potential of diet is associated with bone mineral density among postmenopausal women in Iran.,European journal of nutrition,1.346,2906,health_sciences,2916,Health Sciences,Nutrition,1,1,1,1,1,1,1,1,1,1,FALSE,1999,Germany,"Bone mineral density, Dietary inflammatory index, Inflammation, Iran, Postmenopausal women",NA,NA
FALSE,2015-01-06,2015-02-19,7,FALSE,FALSE,14439506,64,FALSE,37,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Review",Application of Clinical Databases to Contemporary Cardiac Surgery Practice: Where are We now?,"Heart, lung & circulation",0.6779999999999999,8413,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,1,1,1,1,1,1,1,1,1,FALSE,2000,Australia,"Australia and New Zealand Society of Cardiac and Thoracic Surgeons (ANZSCTS), Cardiac surgery, Database, Observational studies, Society for Cardiothoracic Surgery (SCTS), Society of Thoracic Surgery (STS)",NA,NA
FALSE,2015-01-06,2015-03-17,56,FALSE,FALSE,11218428,83,FALSE,14,Q2,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",Identifying acute kidney injury in the community--a novel informatics approach.,Journal of nephrology,0.773,7098,health_sciences,2727,Health Sciences,Nephrology,1,1,1,1,1,1,1,1,1,1,FALSE,1988,Italy,"Acute kidney injury, Medical informatics, Primary care",NA,NA
FALSE,2015-02-09,2015-04-08,31,FALSE,FALSE,1526498X,165,FALSE,27,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Glyphosate resistance in Echinochloa colona: phenotypic characterisation and quantification of selection intensity.,Pest management science,0.901,5689,life_sciences,1109,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,2000,England,"glyphosate resistance, selection intensity, Echinochloa colona, fitness, fecundity",NA,NA
FALSE,2015-01-02,2015-06-03,69,FALSE,FALSE,08854513,85,FALSE,83,Q2,Q2,Q3,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,"Preparation, characterization, and silanization of 3D microporous PDMS structure with properly sized pores for endothelial cell culture.",Biotechnology and applied biochemistry,0.738,7562,physical_sciences,1508,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1986,United States,"biomaterials, biopolymers, cell cultivation, microporous, polydimethylsiloxane, silanization",NA,NA
FALSE,2015-01-05,2015-03-18,44,FALSE,FALSE,02780232,57,FALSE,28,Q1,Q2,Q1,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,Allogeneic stem cell transplantation using lymphoablative rather than myeloablative conditioning regimen for relapsed or refractory lymphomas.,Hematological oncology,1.027,4614,life_sciences,1306,Health Sciences,Oncology,1,1,1,1,1,1,1,1,1,1,FALSE,1983,England,"allogeneic, hematopoietic stem cell transplantation, non-Hodgkin lymphoma, reduced intensity conditioning regimen, refractory, relapse",NA,NA
FALSE,2015-01-10,2015-03-18,54,FALSE,FALSE,09374477,94,FALSE,13,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,Journal Article,Value of systematic analysis of the olfactory cleft in case of cerebrospinal rhinorrhea: incidence of olfactory arachnoid dilatation.,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"CSF leak, Cribriform plate, Endoscopic repair, Meningocele, Olfactory cleft",NA,NA
FALSE,2015-01-23,2015-03-14,43,FALSE,FALSE,02785846,157,FALSE,7,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",Classic hallucinogens in the treatment of addictions.,Progress in neuro-psychopharmacology & biological psychiatry,1.768,1785,life_sciences,2803,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1982,England,"Addiction, Hallucinogen, LSD, Psilocybin, Substance use disorder, Treatment",NA,NA
FALSE,2015-01-29,2015-07-04,44,FALSE,FALSE,08854513,85,FALSE,112,Q2,Q2,Q3,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,Expression of anti-tumor necrosis factor alpha (TNFα) single-chain variable fragment (scFv) in Spirodela punctata plants transformed with Agrobacterium tumefaciens.,Biotechnology and applied biochemistry,0.738,7562,physical_sciences,1508,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1986,United States,"Agrobacterium tumefaciens, Lemnaceae: Spirodela punctata, anti-TNF alpha scFv, anti-agrobacterial plant extracts, immobilized metal affinity chromatography (IMAC), in planta transformation",NA,NA
FALSE,2015-01-09,2015-05-30,63,FALSE,FALSE,03051846,111,FALSE,78,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Extensive respiratory chain defects in inhibitory interneurones in patients with mitochondrial disease.,Neuropathology and applied neurobiology,1.593,2151,health_sciences,2737,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1975,England,"cognition, epilepsy, interneurones, mitochondrial DNA, respiratory chain deficiency",NA,NA
FALSE,2015-01-30,2015-03-20,29,FALSE,FALSE,09374477,94,FALSE,20,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Stability, survival, and tolerability of a 4.5-mm-wide bone-anchored hearing implant: 6-month data from a randomized controlled clinical trial.",European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"Baha, Bone conduction, Bone-anchored hearing aid, Bone-anchored hearing system, Early loading, Implant stability quotient (ISQ), Implant survival, Ponto, Quality of life, Resonance frequency analysis (RFA)",NA,NA
FALSE,2015-01-23,2015-03-19,32,FALSE,FALSE,00039888,169,FALSE,23,Q1,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",Female genital mutilation: what every paediatrician should know.,Archives of disease in childhood,0.972,5054,health_sciences,2735,Health Sciences,Pediatrics,2,2,2,2,2,2,2,2,2,2,FALSE,1926,England,"Child Abuse, Race and Health",NA,NA
FALSE,2015-01-22,2015-03-19,39,FALSE,FALSE,17598478,90,FALSE,17,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Meta-Analysis, Review, Systematic Review",Towards a new treatment paradigm for ruptured blood blister-like aneurysms of the internal carotid artery? A rapid systematic review.,Journal of neurointerventional surgery,1.6340000000000001,2067,health_sciences,2728,Health Sciences,Neurology,1,1,1,1,1,1,NA,NA,NA,NA,FALSE,2009,England,"Aneurysm, Standards, Subarachnoid",NA,NA
FALSE,2015-01-22,2015-03-20,48,FALSE,FALSE,14366207,125,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Grapefruit juice improves glucose intolerance in streptozotocin-induced diabetes by suppressing hepatic gluconeogenesis.,European journal of nutrition,1.346,2906,health_sciences,2916,Health Sciences,Nutrition,1,1,1,1,1,1,1,1,1,1,FALSE,1999,Germany,"Diabetes, Gluconeogenesis, Grapefruit juice, Insulin",NA,NA
FALSE,2015-01-15,2015-03-19,48,FALSE,FALSE,00283835,115,FALSE,15,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q2,Q1,"Journal Article, Review",Pegvisomant Treatment in Acromegaly.,Neuroendocrinology,1.094,4169,life_sciences,2804,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1965,Switzerland,NA,NA,NA
FALSE,2015-01-20,2015-03-18,42,FALSE,FALSE,09564624,80,FALSE,15,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,"Journal Article, Research Support, N.I.H., Extramural",Coping strategies and behavioural changes following a genital herpes diagnosis among an urban sample of underserved Midwestern women.,International journal of STD & AIDS,0.583,9960,health_sciences,2725,Health Sciences,Infectious Diseases,1,1,1,1,1,1,1,1,1,1,FALSE,1990,England,"HSV-2, Herpes simplex virus, acyclovir use, behaviour, condoms, genital herpes, sexual, sexually transmitted infection, treatment, viral disease, women",NA,NA
FALSE,2015-01-23,2015-03-21,49,FALSE,FALSE,18684297,32,FALSE,8,Q1,Q1,Q1,Q1,Q3,Q3,Q3,Q3,Q3,Q3,"Case Reports, Journal Article",Percutaneous reconstruction of chronic total occlusion of brachiocephalic vein using transseptal needle in dialysis-dependent patient.,Cardiovascular intervention and therapeutics,0.8340000000000001,6374,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,1,1,1,1,NA,NA,NA,NA,NA,FALSE,2009,Japan,"Brachiocephalic vein, Dialysis, Transseptal needle",NA,NA
FALSE,2015-01-12,2015-03-21,43,FALSE,FALSE,09374477,94,FALSE,25,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q1,Q2,"Comparative Study, Journal Article",Peritonsillar abscess: remember to always think twice.,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery,0.7869999999999999,6931,health_sciences,2733,Health Sciences,Otorhinolaryngology,1,1,1,1,1,1,1,1,1,1,FALSE,1990,Germany,"Complication, Hemorrhage, Immediate tonsillectomy, Incision drainage, Peritonsillar abscess, Quinsy",NA,NA
FALSE,2015-01-09,2015-02-17,31,FALSE,FALSE,10647481,150,FALSE,8,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Randomized Controlled Trial, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Clinical Case Management versus Case Management with Problem-Solving Therapy in Low-Income, Disabled Elders with Major Depression: A Randomized Clinical Trial.",The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry,1.3780000000000001,2774,health_sciences,2738,Health Sciences,Psychiatry,1,1,1,1,1,1,1,1,1,1,FALSE,NA,England,"Case management, late-life depression, low income",NA,NA
FALSE,2015-02-28,2015-03-22,5,FALSE,FALSE,09405429,90,FALSE,17,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Observational Study",Glycemic control and clinic attendance of emerging adults with type 1 diabetes at a transition care clinic.,Acta diabetologica,1.07,4315,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1991,Germany,"Joint clinic, Transition, Type 1 diabetes mellitus, Young adults",NA,NA
FALSE,2015-03-12,2015-03-21,2,FALSE,FALSE,13533452,83,FALSE,7,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,Journal Article,Chinese Academic Assessment and Incentive System.,Science and engineering ethics,0.961,5168,social_sciences_and_humanities,1405,Humanities,Philosophy,1,1,1,1,1,1,1,1,1,1,FALSE,1995,England,"Academic assessment, Incentive system, Scientific misconduct",NA,NA
FALSE,2015-01-20,2015-03-21,52,FALSE,FALSE,09108327,55,FALSE,8,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Multicenter Study, Randomized Controlled Trial",Effects of sitagliptin on coronary atherosclerosis evaluated using integrated backscatter intravascular ultrasound in patients with type 2 diabetes: rationale and design of the TRUST study.,Heart and vessels,0.494,11713,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,1,1,1,1,1,1,1,1,1,FALSE,1985,Japan,"Coronary atherosclerosis, Diabetes mellitus, Dipeptidyl peptidase-4 inhibitor, Intravascular ultrasound, Sitagliptin",NA,NA
